;Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки;Шаг нашивки;Плотность нашивки
740;2.426129997;1921.987871;1225.799717;116.3858609;28.84890162;318.7239539;682.4060691;78.96069265;2483.727063;259.777347;1;10.06712316;56.03788647
741;2.992419478;2000.596456;462.739867;121.9780676;21.11617639;186.5086128;339.351555;72.90477296;2299.675978;290.1256242;1;3.986478767;66.03991522
742;2.316234662;1961.476159;949.1196343;92.48361893;24.03401077;278.6559035;431.1744307;77.19045193;2751.235671;221.8392042;1;5.950117809;67.27502309
743;1.968100118;1964.721577;621.5432497;157.1206471;27.52134119;303.3522911;826.2793586;73.71799034;2825.109743;118.4619741;1;5.431134657;63.49279587
744;2.456261212;1984.95403;624.848491;130.912608;23.96216538;246.9684122;276.8270199;73.13718881;2150.828833;126.9669982;1;11.70440406;53.74419268
745;4.672822917;1930.569537;1051.685455;108.6933148;26.79860728;273.0179026;403.7266203;72.49283371;2649.360449;265.2705039;1;9.342773222;72.24524206
746;0.986746026;1998.058473;1048.800952;137.9362426;28.95509437;292.9863303;341.5762215;71.67390717;2754.515879;163.6844929;1;3.715390743;55.74760872
747;3.990793907;2018.231213;710.8314256;101.9038358;21.19552661;227.5641044;700.6598366;73.55043309;2647.588058;239.096087;1;10.38738108;52.76167888
748;1.497687683;1990.008478;888.5169369;80.92237478;17.92432883;233.1307383;440.0070014;70.86073615;1841.004409;244.7152167;1;5.731748485;58.87210057
749;2.97045543;2020.42916;381.445902;181.8284478;20.72821438;291.4993946;223.6503519;70.43787786;2839.529799;198.2380291;1;6.755934989;58.56027071
750;3.279022641;1910.431446;1098.399304;122.234857;23.34168203;325.8793831;484.3969275;76.86150296;2103.235732;233.739396;1;11.06206975;59.78909624
751;2.322800698;1959.085228;427.9890656;151.4743572;21.10501709;331.7200711;33.68418009;72.04695237;2342.254202;324.9564305;1;8.584799756;43.91862852
752;2.400302592;1984.991758;363.4299438;119.7102692;22.13284711;306.4648843;850.2944881;66.9272047;1824.844371;238.0647181;1;8.702714825;61.56052069
753;5.120368478;1940.421163;415.6945643;91.66904229;19.04579888;308.3171;414.9520775;68.14131393;2149.974687;200.6193623;1;3.61577927;48.58593604
754;2.977348319;2158.794836;923.3450177;155.2242113;25.39713089;262.3255185;315.1957119;73.4953501;2978.143939;207.6620297;1;3.198545915;53.75894089
755;2.893100971;1978.941318;1117.484357;116.7965855;19.48436606;288.2477319;350.4394536;72.39205085;2460.997418;207.5561709;1;12.12431063;49.72519927
756;1.047844372;1966.142448;656.2517165;63.65230174;26.51646851;282.8362635;824.4888156;70.11947878;2124.0335;262.3496218;1;12.6564753;59.47433084
757;3.6555739;1926.736331;498.5964287;123.1598036;20.17398205;285.1373853;826.6642744;75.69169188;2686.601279;130.7800707;1;7.773839263;65.75067958
758;2.979043595;1906.250265;676.8998165;111.1663006;20.04598834;293.817555;83.30100306;71.12010213;3099.280614;164.3653149;1;9.785760649;60.92052324
759;4.074691472;2143.72957;614.9515065;91.16942133;24.93723154;251.8381512;345.4011716;70.80174907;2683.843983;325.303926;1;6.446966933;56.82286973
760;2.581129334;1981.460278;438.7733271;147.555096;27.3415177;218.879859;160.9717043;71.99306069;2999.549945;264.1671917;1;4.434005542;52.98473183
761;2.040930572;2020.108384;269.632918;150.7097628;24.27230006;296.9960237;105.673017;75.23373666;1961.472759;234.1983507;1;6.074420225;48.81808182
762;1.810861576;2047.614194;1152.608126;148.422147;22.57695;285.2561427;218.6441971;70.23883071;2301.493491;269.5173458;1;9.083087084;51.91168123
763;3.042054637;1877.886784;933.7478726;129.8217125;24.35180967;255.6849442;191.9704476;74.00681617;2336.323672;298.0743558;1;5.871679379;56.8913119
764;1.298667068;2093.942436;895.9892792;112.455777;19.79453296;258.7993456;322.7902056;73.49374936;2736.782713;196.8705024;1;7.361976848;64.31193918
765;2.549558973;1958.653694;257.6033037;138.7643993;21.13215453;275.171345;613.5323774;70.32125394;1510.860692;257.7683881;1;9.006065761;65.73270917
766;3.35944155;2045.099643;316.2000687;122.6108415;23.98060652;306.5607974;372.3526536;71.92449478;2258.4796;234.0301706;1;9.570823737;64.62200151
767;1.637759221;1994.089395;1501.915969;106.7030678;22.08693982;277.2719154;390.5920626;74.2550456;2275.243194;159.7646397;1;8.613776019;49.63695205
768;2.649748257;1852.622447;810.2502255;119.3442561;21.18937109;280.1160417;1182.326112;72.55881212;2479.149745;333.3075398;1;7.856830073;60.19983553
769;0.875457631;2021.354918;844.5937353;79.19940389;23.11237264;251.4901264;6.779255259;72.09861544;2793.115364;143.9088786;1;4.994143219;60.90353057
770;2.849541609;1894.96135;604.4778435;85.02609257;20.55299967;259.4863274;322.5255904;70.18636324;2780.436589;147.7725568;1;3.443956233;74.82787271
771;3.710894892;1894.974152;440.4096541;92.22882565;25.61089773;189.2083921;753.1440557;68.76181041;2003.318621;160.7446605;1;10.54597407;52.50519734
772;1.235544236;1850.47351;1159.930707;82.86548009;21.68873824;292.7381191;611.4054894;72.1215533;2190.466468;195.3968951;1;9.074071663;41.22932759
773;3.189970566;2019.706055;1102.296588;167.1940478;18.43727068;346.6583387;143.2369476;67.62641558;1985.264508;199.399819;1;7.343651255;61.00165692
774;4.487537845;2038.194186;790.2101191;105.3041249;19.84882835;270.6794004;451.3097704;77.06155459;1851.186556;240.1852146;1;8.094292492;64.79878333
775;1.019829873;1967.481344;846.4484539;107.2073804;18.08311515;324.9829192;267.1475257;67.72896725;2574.603443;256.1061326;1;9.670076998;54.82398931
776;2.639930869;1907.273175;918.9259468;118.9133382;22.28336867;293.8199736;494.3996983;74.62868442;3466.097043;201.9340288;1;6.784842008;66.53957844
777;4.27146934;2054.570365;1215.947731;110.61373;25.83222933;343.5844988;443.4011416;74.94332908;2573.638121;254.3807644;1;4.884837233;57.56518791
778;1.712894885;1843.968285;934.5313713;90.827307;21.71384918;286.8906687;209.3645007;71.81014592;2605.464064;238.3216528;1;1.763323837;72.82500228
779;2.726567104;2123.461165;1338.880831;72.66041371;21.98232663;223.9855664;277.0933627;72.95841582;2298.076832;167.1656266;1;6.983436416;54.90412167
780;3.302869412;1926.496731;698.9388166;121.6628039;20.57689787;315.0277839;664.3069055;73.94610764;3313.821915;186.528622;1;9.076342036;59.93994447
781;1.726906172;1942.949998;762.6859516;118.0507642;19.37161396;318.6629238;288.1301972;72.50161069;2323.033082;211.8687243;1;7.08301281;68.40365985
782;2.801989725;2041.275213;587.0647558;114.7304526;22.46368365;331.0260249;870.2423599;69.30344601;2259.784269;221.2400096;1;6.506421311;62.66126863
783;3.904706079;2066.208191;175.4633342;145.4064997;19.95284986;340.5162218;669.4535559;73.87427854;1756.753802;159.6497421;1;9.227924576;46.41916514
784;2.478739142;1865.23192;690.5579797;125.1642503;18.60730621;294.5576676;279.0271761;74.78684521;1889.599157;258.7447677;1;10.76981224;60.80067241
785;2.33785138;1949.698685;618.1242714;141.1815641;18.90941036;220.7080929;811.5400176;69.20122236;3329.337538;212.2595118;1;7.54781584;52.77699587
786;4.864316684;1924.112827;915.4691418;98.44467584;23.41849244;301.9414005;132.354841;69.61261759;2152.127763;130.6582152;1;7.259853577;62.72846583
787;3.508251064;1957.883238;1352.320926;127.2863499;22.12992322;309.0627187;331.7998001;71.99869055;2699.016721;223.5362691;1;6.35016397;64.91683087
788;3.175203192;2017.668418;429.3150876;120.4592417;18.88817977;221.6238188;549.9961913;71.55499112;2616.864265;237.0390869;1;4.314773893;51.97923719
789;3.536229792;1813.684114;37.95459502;135.8676818;18.83884474;262.0028518;42.40608516;76.85005829;2505.540449;205.0747408;1;4.088460688;50.86009674
790;3.350538533;1964.864776;1140.391684;96.81289728;21.5721276;284.7812602;887.7968283;72.8713224;2412.682294;283.5651459;1;3.640496443;50.28064461
791;1.885173864;1907.231491;320.0461865;133.7901928;18.78928717;357.2747931;202.585386;75.52983571;2882.451195;238.7376031;1;5.703058622;42.77142798
792;2.655587472;2043.989781;418.8532422;96.23627198;21.94641655;310.2901063;734.4419511;71.97166872;2702.394446;256.2220744;1;6.281831091;59.22662746
793;3.499959064;1907.219514;1075.796712;85.67188826;19.11714556;348.4748265;710.7319355;70.14907926;2502.038375;337.7828082;1;10.03050533;67.97134502
794;4.411973639;1897.785891;654.5329835;104.2679119;27.45272735;271.3641085;525.6430787;70.20055295;3088.222321;305.7190835;1;7.472358273;56.65325327
795;0.927840695;1952.85739;304.0583139;105.9384494;24.79185915;318.1405191;386.7892367;72.22152906;2640.186903;84.4901293;1;8.29972032;59.56359499
796;1.545707695;1964.115423;1163.382114;134.5593275;21.02760884;251.316137;856.4519766;67.29407703;2577.297448;173.4520903;1;7.199269459;65.2916304
797;3.434631783;1881.362859;832.6817269;126.1634456;16.66753179;292.0117417;125.9133353;67.23609927;2363.39806;198.3209449;1;8.745418668;50.32334222
798;2.624045278;1914.493458;754.4791021;143.0160761;25.89757974;288.3437424;716.9294973;76.37126764;2468.491611;173.1500186;1;5.73529958;63.95089466
799;1.24190285;1941.719354;1099.211;120.8427599;15.88166751;354.3945469;280.473006;70.49333376;2599.820384;171.9441348;1;7.145283841;43.42652827
800;5.314143685;1989.694082;1101.576484;97.60611189;23.29329158;337.2239095;858.2560841;74.62628303;1838.412707;179.5814593;1;7.019053841;68.97341438
801;3.864034865;1954.394536;501.7275766;51.13597893;24.175471;206.7947365;182.426383;77.81820291;2311.395581;125.491763;1;7.695706288;47.17055362
802;1.686885209;2079.4831;523.7359658;88.9402846;20.46904872;370.3042328;336.3401015;74.19133752;1793.473754;126.4118656;1;4.74812934;59.14279041
803;1.58311751;1898.699771;855.3444229;81.29296594;18.43519902;338.1367212;488.4221563;79.56878141;2429.619356;295.7451797;1;3.498744919;50.45571
804;1.626945806;2041.009029;1121.833091;109.4108859;24.18935106;290.533547;345.7367231;74.71368803;2045.587154;230.6811368;1;8.697175051;70.52392621
805;3.395714728;1935.189902;356.3981321;79.65319117;23.06970518;251.9235573;451.3130451;70.79050253;1633.427466;246.0862178;1;4.721770237;56.08390678
806;2.433910532;2015.637381;782.5116516;95.67909039;23.00284314;247.7339614;460.7211256;74.5929092;2240.799922;236.8684832;1;7.683737988;58.47000507
807;3.052354562;1922.447078;136.4218775;47.22665305;21.00192229;294.9063513;1058.85877;80.23960887;2685.955491;330.2068091;1;9.835441363;50.3250256
808;1.860969366;1962.070988;911.7048355;129.7260549;23.52057884;193.8200018;278.0863937;72.30688018;2367.007729;195.3763902;1;5.535507335;70.67480422
809;4.083863818;2038.906046;772.6860046;101.8598206;25.2767953;224.3893525;716.923638;78.86093855;1911.162088;276.6382814;1;11.4231365;58.79071479
810;4.699549822;1961.765291;142.2424683;145.8487526;21.76259767;319.2039386;610.2360565;72.6489161;2253.684145;191.2133561;1;2.805627619;53.79194919
811;4.117496651;1960.344468;868.6246804;80.65128384;23.51366681;294.7500318;894.9422322;76.25966132;3171.816521;319.5952409;1;4.976886649;67.11006807
812;2.65635732;2059.639384;914.508236;152.474608;24.42974944;353.8063494;710.8486872;73.26473454;2354.830599;208.378508;1;4.603446428;54.4693807
813;3.024516759;1982.269206;692.9011015;72.25426967;25.45636184;221.8184188;406.6069137;77.15276664;2213.674603;230.0140202;1;7.52064518;66.61884824
814;3.683189941;2099.692594;243.7784914;70.35895501;25.40636398;256.6274371;484.8745722;70.60143921;2394.138555;207.6909515;1;6.392640116;53.48915867
815;3.246539187;2057.091178;738.957167;143.639639;24.92560715;325.0048666;379.8734387;72.05508643;2370.570518;201.2218691;1;7.382023326;63.07090281
816;4.359363375;1997.896365;528.5294153;127.5722187;23.28260092;328.5124048;272.6325061;72.04387109;2264.592326;162.2406788;1;7.775557184;68.60784041
817;3.349110173;1891.852697;961.4890894;112.3215902;25.61412906;291.6773737;144.412068;72.63848396;2402.021083;144.2688393;1;10.81530885;43.73650159
818;1.093208122;2042.816781;579.4545905;172.5705385;25.89179026;324.0660576;778.1969666;70.43476661;3144.482872;97.26931374;1;7.556189509;57.82752236
819;4.529072442;1816.400606;428.9243822;138.3484105;24.75777528;233.7246151;530.5913167;76.82384154;2973.053247;132.550916;1;6.096099382;58.57228173
820;2.150679565;1977.58629;837.1776387;110.2547699;21.10975115;285.8968123;111.3785515;71.60633979;3295.935565;279.1533382;1;7.243810314;59.82460233
821;2.862544598;2035.523885;1181.575819;121.6438301;24.10462964;256.7175039;778.025364;69.29284707;2374.638813;157.9335756;1;5.820327681;64.97309142
822;2.030340041;1960.657425;914.4397848;119.6153521;23.32500167;227.1477875;86.25287472;72.95191468;1966.56585;76.02307465;1;6.624529848;66.95894131
823;1.304715245;2033.835477;308.357686;58.24293267;22.11842856;250.897046;352.6904788;71.8603625;2823.012189;299.1119068;1;8.586120446;57.31524732
824;2.415163684;2026.075045;1008.82169;102.1238699;21.98430607;296.3370045;369.3994832;71.55843946;2054.79681;145.7526735;1;3.31085061;56.77019168
825;3.281359881;1971.17455;1033.527424;131.0879694;18.41272759;208.6393219;752.0874546;71.45007673;2975.921722;219.8856131;1;5.659668913;58.86385463
826;2.918288855;1995.911717;372.4370419;99.61137596;18.74228768;290.5879313;759.9973415;70.49426417;2658.418253;259.2694903;1;6.076755796;75.43568743
827;1.862875174;1993.662575;102.4900246;142.7972709;24.15422482;354.8900736;26.05394072;74.55372644;2100.602732;211.7438896;1;6.75942362;60.88862034
828;0.827015716;1920.051313;753.4657767;106.790625;21.20376938;270.2443423;260.4792161;74.99543948;1646.220592;188.6284127;1;6.231992206;59.23905249
829;2.520207136;1913.849905;785.0814992;136.9060797;22.08745399;219.0764891;340.8397019;73.60204294;2729.891656;182.1932801;1;7.039248814;43.9261188
830;3.582426284;1981.625629;130.0174044;91.47972118;18.68604769;257.6836161;505.9510206;71.4717835;2925.79973;187.1349228;1;6.939351488;57.67030084
831;2.798703342;1964.920406;255.2246319;83.67326714;20.26984726;238.1403286;153.1201705;75.51548743;2250.116651;344.243989;1;7.321570831;52.93843843
832;2.443481541;1963.353431;597.2052428;92.62219792;22.67859417;314.8130808;787.2251794;74.50558432;2594.911946;124.2561272;1;12.8370016;64.05660722
833;4.049573904;2035.814462;1220.275259;144.6307518;19.88497086;312.6245577;696.0654529;73.50993625;2667.775114;303.0467806;1;8.066052341;62.35860676
834;4.059770269;2038.63783;1206.794214;131.9821443;22.8557797;278.2058729;172.6652758;76.26928882;1573.840762;223.926756;1;3.190613034;40.08008504
835;4.902685764;2039.958178;241.163307;116.0713116;20.46918196;267.6420087;640.0507767;67.83065594;1906.934107;256.7844282;1;10.05863024;63.33325677
836;0.749223221;1957.475842;339.7492237;117.9640247;23.11037092;385.8947705;153.7605971;76.29271089;2391.972949;234.2135286;1;7.931103807;48.73102012
837;2.993375516;1995.385197;1284.272932;86.82368017;20.97071525;286.4857049;421.1111769;70.90569811;2777.333761;191.977726;1;6.860687457;62.03257951
838;3.252860836;1999.510771;283.5538874;138.0551159;21.4200699;305.4589706;730.4551779;77.8963254;2690.590606;163.2578326;1;11.39194547;52.88743522
839;2.80702848;2029.296906;993.8597285;74.6906673;27.29254992;226.5558758;547.5167587;71.6809939;2528.082238;220.7322201;1;0.037638937;59.15684341
840;2.69248694;1989.516306;408.3328596;38.66850033;19.43185852;285.3644479;80.27533471;75.31229197;1811.860024;82.58316143;1;8.65057142;71.10808877
841;2.721732934;2011.759068;73.75846922;81.06168274;20.60745985;305.2124462;696.3091145;67.50099473;1949.601194;243.8327047;1;6.260255286;54.93254225
842;2.29345316;1958.143379;1074.872383;126.5486307;24.7464861;275.6263702;342.0251055;74.13902888;2935.459368;202.4442569;1;8.355592675;53.75771717
843;2.67845897;1979.306476;327.6956251;103.3407423;20.4746613;298.9278417;639.8883894;70.50591261;2567.992992;201.6727202;1;5.206565603;53.4603324
844;2.073302853;1900.066783;963.0831319;146.8868628;23.90484646;301.7619339;633.0327427;75.73982194;2595.927037;325.5334908;1;8.273362665;65.02849374
845;5.210442439;1944.237167;1267.371475;149.9505529;23.57015147;306.8255228;638.506517;72.79757004;2210.027908;231.7546497;1;1.525229987;77.90941472
846;2.397285682;1819.808597;584.3498493;112.5205275;23.57962505;248.6046766;786.0240893;72.57091913;2611.787961;119.5164202;1;4.644694712;65.50468605
847;2.313264498;1855.680584;1080.190979;92.53721533;24.90111137;261.3454427;443.1646806;75.1622076;2948.968467;227.8431998;1;5.70627208;52.0995773
848;3.385437941;1969.890172;852.5453295;57.38160485;21.50740091;277.1369008;487.8283975;72.62286592;2991.137178;192.7028004;1;6.947322252;69.74551401
849;2.978942664;2021.145909;79.67456395;120.3177338;22.47166022;348.3074474;397.3201306;74.69306647;1857.018613;198.6356442;1;8.431718258;52.63879613
850;1.77938234;1848.842719;819.3097571;106.0351224;23.33483538;278.0213794;296.6884689;72.99746763;2298.9857;267.9486929;1;8.582371922;53.31732395
851;4.235150109;1896.989715;640.1023572;99.28958448;20.66026699;319.4898329;997.8412271;76.02458913;3285.89143;273.8699255;1;3.982204481;50.27363217
852;3.353945146;1964.801437;608.6732601;163.9856722;23.39388941;276.7100206;714.8183127;71.2374084;3321.035587;197.3283253;1;6.270969786;60.48324827
853;3.399959671;1945.98732;650.2493975;108.5999763;17.04689551;232.6058533;66.29883169;71.59734323;2521.716179;151.185023;1;5.263850719;70.82847494
854;2.502333373;1955.514739;538.6012068;99.21838376;19.97496565;283.150588;38.64465991;71.36757659;2480.406485;245.4812468;1;5.2485273;58.73794149
855;3.170243849;1919.333909;876.7720751;107.8505742;24.15274386;253.1277206;162.9527876;75.96637563;3094.445102;322.2661006;1;9.243224674;63.65069153
856;3.355689793;1928.201198;406.7137516;73.28132859;22.17802869;224.3632312;281.8279928;68.67327321;1510.387833;168.0707766;1;6.175868281;57.62721947
857;2.991599273;1907.726821;858.3677901;101.8297324;20.99643902;321.055842;149.1054301;73.38578235;2023.526124;188.5768076;1;9.230848151;54.6602674
858;2.93804285;1898.477488;483.4324997;166.3467579;22.56024657;314.4623138;383.784637;69.21772304;3430.837132;304.8058004;1;8.461537524;51.9859636
859;1.802843388;2033.96882;110.5422413;86.19144349;22.68374789;323.0210181;408.6013822;74.58855622;2980.611555;286.203552;1;8.077033063;65.6222319
860;2.263185836;1927.067581;1191.498362;82.45202284;24.39133095;256.2730227;294.8146192;77.9952892;2758.414767;241.6206174;1;5.243969534;59.01151376
861;4.24016008;1996.116514;793.3852929;127.6620843;22.45323918;287.8700945;963.0190045;75.67648106;2560.932643;294.7734698;1;6.067400744;49.20914076
862;2.018012602;1899.372852;644.031113;118.9018643;20.69013166;297.3771884;99.7920325;70.30670406;2411.366964;182.5189848;1;9.901504439;67.71889634
863;2.762915735;1913.867589;563.7398231;107.9505486;18.15762705;320.606021;712.9324974;70.42383458;2880.328479;176.6355302;1;3.762640205;49.64398335
864;2.978307253;1939.35001;801.8773328;47.23341558;19.94874145;385.6977992;862.8138758;76.58604971;3167.779711;303.4569863;1;7.279301006;43.1039893
865;2.695937111;1993.544328;402.0324519;131.5329472;25.27512678;338.4638127;819.9613145;74.97772266;2120.968913;311.0667765;1;7.410758195;50.56887839
866;2.864568115;2011.164986;1224.52654;115.6391823;18.21829151;341.7588878;969.0030202;75.56820625;3248.094836;224.9631943;1;6.010934004;60.03439894
867;3.49930567;1909.648992;747.0043661;163.9311759;21.22107355;321.9999964;1116.165781;70.19466644;3129.06374;216.7849389;1;6.739064441;48.71841724
868;4.041425931;2050.373492;839.2253687;107.7845311;21.94033042;258.8285484;37.41896677;71.09380993;3040.615275;214.3298952;1;6.747680604;46.58809863
869;2.675982139;1959.139448;754.583603;83.88544545;20.91795723;230.3195831;407.4440899;73.82061739;2545.408327;240.5841414;1;6.173211447;78.54315043
870;3.645758587;1901.683064;794.6450804;85.10583489;26.50505686;275.5375726;1023.231568;77.03975046;3022.396628;250.1054014;1;5.618280655;52.35297595
871;2.279886466;1946.473054;1008.415902;151.6849206;23.26775594;293.3171271;282.0383847;72.76297582;2309.233746;211.0296706;1;4.517336576;48.2647964
872;2.169073839;1889.513179;803.3464687;132.5282951;24.07555467;323.1536595;450.4292999;75.3369168;2147.576085;244.6060696;1;4.911098698;62.64585994
873;0.99897124;2003.841846;501.5043068;157.8187522;20.35060091;261.6702896;928.1798743;74.76935068;3375.202764;182.5994037;1;7.219646864;60.98000634
874;4.641348285;1919.38733;860.1196848;123.7638549;24.15496876;267.3845323;584.6319918;70.4041946;1942.757151;171.1807358;1;4.994573103;66.35726874
875;3.200923566;1996.818395;762.6814978;141.5805228;22.5055062;298.7883322;92.92644489;72.19478208;2395.124733;219.3675392;1;3.488630133;48.77336518
876;3.164085148;1949.183593;400.3541227;108.8039097;20.84116387;278.7375469;771.3261521;75.51203087;1590.786556;176.399663;1;6.209549206;59.47432561
877;3.134120366;1988.515768;1096.840215;118.8111829;19.52351056;261.7024874;469.9789833;68.2391691;2224.676584;243.3569426;1;6.196672462;63.8457575
878;2.531956516;1919.056276;400.7103724;58.26187362;19.8754425;286.1394303;177.5799042;78.91489672;2804.358776;216.7741025;1;5.317427836;72.46019449
879;3.326890847;2011.609966;1056.778632;117.3551949;20.60860868;322.1361382;282.6143763;80.38492412;2608.529461;158.3435945;1;9.977783721;55.37507416
880;2.162066541;2012.590171;884.2343504;87.24468855;23.50858234;300.890985;520.5993083;77.63371989;2412.645038;203.9952871;1;9.042909223;67.255181
881;2.576997398;2012.504141;303.9579813;105.6049544;21.93031706;292.1750648;545.141835;76.66382724;2462.976345;214.8321387;1;7.590350133;56.20416382
882;1.765106782;2116.800503;850.7541277;108.8689662;25.16054114;354.1831564;727.0818975;76.44538673;2441.190032;201.0816973;1;2.889715478;66.25925448
883;3.618793797;1995.502338;97.73372558;80.33084873;24.63563055;346.5266568;660.2479499;72.36622103;2618.950646;253.199441;1;9.426890965;64.50950148
884;3.112639373;1977.56232;749.5172315;115.3895215;18.57679688;304.5332855;581.9323259;73.53766298;2351.873255;126.0752244;1;5.612081664;58.65507241
885;0.968086542;2008.874066;1076.741766;81.92782503;23.52834416;320.8037106;547.9080861;72.84847516;2137.271408;204.0863389;1;5.113643769;61.99831022
886;1.591403022;2041.440456;60.47488902;91.38259327;20.13705264;267.1828838;912.0341537;75.51672408;3394.707213;256.2223692;1;11.06185775;74.28831537
887;4.266123887;2016.191577;790.4671529;99.55821898;20.22439271;250.536788;995.196277;71.98336335;2223.664449;190.5977505;1;8.403434976;60.00533777
888;4.397730045;1991.707864;962.1359636;106.1793791;23.40466055;355.1769845;531.1526753;75.10188772;3579.265523;132.3606692;1;9.330932624;56.34917659
889;3.106633655;1884.734983;563.5681921;160.4332343;26.80924146;354.3257411;245.5939274;72.81255629;2135.779172;275.4127549;1;6.544660029;51.4817583
890;2.041112667;1977.661795;817.54996;169.0916339;22.12838788;243.0671233;793.6502892;79.30398776;2399.301322;161.75186;1;7.827562265;65.07747946
891;3.513741867;1912.873673;535.3259442;115.654547;26.60504474;264.3354828;350.2338265;75.8821428;1958.895808;257.1938367;1;11.44305768;54.36258756
892;1.951223674;1992.644115;661.5744666;114.1623193;23.09137377;273.535419;833.6947735;73.62339459;2518.310162;187.6713013;1;3.608572507;46.00974329
893;3.149830474;1990.040709;614.6041187;79.86114649;18.48810289;372.1761547;312.0194695;68.60512903;2432.224212;172.0919203;1;7.797528211;49.45864108
894;3.322189463;2077.533969;37.30753455;86.22721939;21.31449434;325.3871832;257.8550745;73.61856625;3267.660952;297.7605419;1;6.908628011;63.7370548
895;3.824131087;1923.255135;763.9173811;139.2482208;25.60455859;246.8521121;184.4573145;68.53559885;2331.299167;295.8504299;1;8.7847422;54.22757324
896;3.106913621;1936.790109;522.7570032;112.087095;18.90877026;246.1805618;409.909361;73.54312848;2198.536815;254.1541543;1;6.756564546;60.06401862
897;3.000179744;2051.98527;598.5099179;80.56296942;21.16031728;268.3097212;474.5420566;72.17952646;2399.318374;312.5360517;1;7.626516859;45.14817476
898;2.683784181;1931.977478;807.3267427;100.7292839;22.56168116;275.3752866;765.4600654;77.04389795;3520.741857;137.0556631;1;5.652524537;53.62274599
899;4.338271842;1804.84023;688.6263575;100.6768467;21.02284104;245.4940311;479.7131829;67.75682332;2303.703418;216.7442403;1;7.81250581;62.70204191
900;4.405651459;1961.306244;331.6501067;100.3977417;21.6679935;340.0490558;214.7876299;79.57646419;2710.759777;246.404686;1;4.843831361;40.73435885
901;3.955085665;1964.723136;795.8410683;104.0173268;21.20176488;346.2972032;478.5104131;73.75071868;2720.673852;158.8009648;1;10.45089294;71.57435634
902;2.195568008;2076.471296;180.9454215;114.9261483;22.58741769;285.3190548;712.1268804;70.7808016;1966.671431;288.5522182;1;5.22417424;62.26568255
903;3.006790105;2056.763874;398.3935508;127.1513672;19.77372779;270.6447;416.3754647;75.1699855;2080.605795;187.7608914;1;7.018037193;49.87623358
904;1.580432739;2038.289409;767.8970753;83.19155271;25.62762047;249.6123026;774.5784729;71.27941812;2768.839085;266.9567445;1;2.75110108;63.68174469
905;3.810614337;1962.945629;464.5045034;106.8785452;23.58190709;268.455146;396.2461469;71.70529908;2691.561926;219.5893735;1;8.448110438;58.7766448
906;1.982362769;1969.700654;537.1868316;106.340296;25.10646785;298.2000924;269.2691589;74.57773447;2322.432527;302.9417131;1;2.454922641;43.07280585
907;3.748961573;2009.440875;245.5564064;124.5100761;20.16488494;283.7657679;255.2962689;69.83130185;2588.875404;224.7160909;1;5.931334881;52.98694389
908;3.679310119;1953.873794;1107.127572;80.26649722;23.46092637;352.7573737;42.6352351;71.11042502;2577.812652;248.6770735;1;8.307963956;56.88025683
909;1.807045904;2063.471221;1017.426571;171.5363275;23.45778762;277.3371955;21.75872421;74.71883227;1930.68445;269.976413;1;4.851832374;77.63719885
910;3.745658414;1878.16675;386.6198876;92.83472048;22.97379842;245.4435875;84.15481991;73.56041077;2991.03268;140.7658072;1;7.635860449;60.92408806
911;3.991002877;1965.98674;818.6337649;98.51883477;18.61423945;302.6768289;135.1823959;75.25988734;2099.783937;259.8483762;1;8.014361636;55.15020022
912;2.310394109;1931.146887;554.0103414;96.74978186;22.14648706;214.8277271;56.24276148;78.14360924;1939.30755;87.27013934;1;7.683345596;62.78502097
913;1.646235454;2014.772547;841.0648065;102.9799058;21.07336668;271.4908431;615.1681268;79.15446894;2518.516089;232.4282137;1;5.048502764;59.8377982
914;2.806563271;1872.86466;996.0186827;146.1991938;21.55928986;313.9004864;799.6340895;72.81555209;2443.482888;307.2651718;1;5.240447766;52.04450705
915;3.745861643;1914.629424;680.6837011;110.9791001;25.92263486;309.7963882;628.36455;76.03055469;2466.925422;152.1847204;1;8.057020252;47.06722852
916;2.758727432;2000.506141;934.5643876;143.0218591;21.37951796;273.8526791;65.10596528;67.63375183;3102.539548;229.7803722;1;8.736592001;60.27780483
917;2.271346377;1952.087902;912.855545;86.99218257;20.12324867;324.774576;209.1986996;73.09096083;2387.292495;125.0076686;1;9.076380351;47.01977047
918;3.444022328;2050.089171;444.7326336;145.9819782;19.59976869;254.2154008;350.66083;72.92082684;2360.392784;117.7300986;1;10.56561397;53.75078969
919;3.280604476;1972.372865;416.8365235;110.5334774;23.95750159;248.4230469;740.142791;74.7343437;2662.90604;236.6067641;1;4.161153983;67.62968415
920;3.705351215;2066.799773;741.4755167;141.3979628;19.24694474;275.7798396;641.4681522;74.04270842;2071.715856;197.1260667;1;6.313200726;58.26107391
921;3.808020036;1890.413468;417.316232;129.1834163;27.47476302;300.9527077;758.7478819;74.309704;2856.328932;194.7543423;1;6.078901595;77.434468
